movieId,rating,title,genres
1919,3.1476014760147604,Madeline (1998),Children|Comedy
1920,2.854708520179372,Small Soldiers (1998),Animation|Children|Fantasy|War
1921,3.777269399707174,Pi (1998),Drama|Sci-Fi|Thriller
1922,3.2318840579710146,Whatever (1998),Drama
1923,3.551544296938499,There's Something About Mary (1998),Comedy|Romance
1924,2.637608069164265,Plan 9 from Outer Space (1959),Horror|Sci-Fi
1925,3.704081632653061,Wings (1927),Action|Drama|Romance|War
1926,3.125,"Broadway Melody, The (1929)",Musical
1927,3.9587628865979383,All Quiet on the Western Front (1930),Action|Drama|War
1928,3.1142857142857143,Cimarron (1931),Drama|Western
1929,3.8194444444444446,Grand Hotel (1932),Drama|Romance
1930,2.789473684210526,Cavalcade (1933),Drama|Romance|War
1931,3.9040139616055844,Mutiny on the Bounty (1935),Adventure|Drama
1932,3.38953488372093,"Great Ziegfeld, The (1936)",Drama|Musical
1933,3.6048387096774195,"Life of Emile Zola, The (1937)",Drama
1934,4.061264822134388,You Can't Take It with You (1938),Comedy|Romance
1935,3.837890625,How Green Was My Valley (1941),Drama|Musical|Romance
1936,3.7438423645320196,Mrs. Miniver (1942),Drama|War
1937,3.647222222222222,Going My Way (1944),Comedy|Drama|Musical
1938,3.820261437908497,"Lost Weekend, The (1945)",Drama
1939,4.1414762741652025,"Best Years of Our Lives, The (1946)",Drama|War
1940,3.691919191919192,Gentleman's Agreement (1947),Drama
1941,3.723913043478261,Hamlet (1948),Drama
1942,3.9398625429553267,All the King's Men (1949),Drama
1943,3.235294117647059,"Greatest Show on Earth, The (1952)",Drama
1944,3.9406392694063928,From Here to Eternity (1953),Drama|Romance|War
1945,4.159611992945326,On the Waterfront (1954),Crime|Drama
1946,3.965025906735751,Marty (1955),Drama|Romance
1947,3.7900552486187844,West Side Story (1961),Drama|Musical|Romance
1948,3.795918367346939,Tom Jones (1963),Adventure|Comedy|Romance
1949,4.180672268907563,"Man for All Seasons, A (1966)",Drama
1950,4.110376398779247,In the Heat of the Night (1967),Drama|Mystery
1951,3.692942942942943,Oliver! (1968),Drama|Musical
1952,4.031662269129288,Midnight Cowboy (1969),Drama
1953,3.9619905956112853,"French Connection, The (1971)",Action|Crime|Thriller
1954,3.7274594594594594,Rocky (1976),Drama
1955,3.737726967047747,Kramer vs. Kramer (1979),Drama
1956,3.8950807071483475,Ordinary People (1980),Drama
1957,3.742363545317977,Chariots of Fire (1981),Drama
1958,3.626134889753567,Terms of Endearment (1983),Comedy|Drama
1959,3.601889338731444,Out of Africa (1985),Drama|Romance
1960,3.8555088702147526,"Last Emperor, The (1987)",Drama
1961,3.9121993819696357,Rain Man (1988),Drama
1962,3.71784149741139,Driving Miss Daisy (1989),Drama
1963,3.954160789844852,Take the Money and Run (1969),Comedy|Crime
1964,3.807634730538922,Klute (1971),Drama|Mystery
1965,3.5746822033898304,Repo Man (1984),Comedy|Sci-Fi
1966,3.7304439746300213,Metropolitan (1990),Comedy
1967,3.6464891041162226,Labyrinth (1986),Adventure|Fantasy|Musical
1968,3.8198587127158556,"Breakfast Club, The (1985)",Comedy|Drama
1969,2.388888888888889,"Nightmare on Elm Street 2: Freddy's Revenge, A (1985)",Horror
1970,2.582763337893297,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",Horror|Thriller
1971,2.333641404805915,"Nightmare on Elm Street 4: The Dream Master, A (1988)",Horror|Thriller
1972,2.1815068493150687,"Nightmare on Elm Street 5: The Dream Child, A (1989)",Horror
1973,2.2420537897310515,"Freddy's Dead: The Final Nightmare (Nightmare on Elm Street Part 6: Freddy's Dead, A) (1991)",Horror
1974,2.919230769230769,Friday the 13th (1980),Horror|Mystery|Thriller
1975,2.4845041322314048,Friday the 13th Part 2 (1981),Horror
1976,2.131707317073171,Friday the 13th Part 3: 3D (1982),Horror
1977,2.1750629722921913,Friday the 13th Part IV: The Final Chapter (1984),Horror
1978,2.0112994350282487,Friday the 13th Part V: A New Beginning (1985),Horror
1979,2.139189189189189,Friday the 13th Part VI: Jason Lives (1986),Horror
1980,2.006309148264984,Friday the 13th Part VII: The New Blood (1988),Horror
1981,1.772099447513812,Friday the 13th Part VIII: Jason Takes Manhattan (1989),Horror
1982,3.5568181818181817,Halloween (1978),Horror
1983,2.8230452674897117,Halloween II (1981),Horror
1984,1.9575471698113207,Halloween III: Season of the Witch (1982),Horror
1985,2.4596491228070176,Halloween 4: The Return of Michael Myers (1988),Horror
1986,2.270909090909091,Halloween 5: The Revenge of Michael Myers (1989),Horror
1987,2.5146198830409356,Prom Night (1980),Horror
1988,2.109375,Hello Mary Lou: Prom Night II (1987),Horror
1989,1.3611111111111112,Prom Night III: The Last Kiss (1989),Horror
1990,1.5,Prom Night IV: Deliver Us From Evil (1992),Horror
1991,2.7914285714285714,Child's Play (1988),Horror|Thriller
1992,2.25414364640884,Child's Play 2 (1990),Horror|Thriller
1993,1.9597315436241611,Child's Play 3 (1991),Comedy|Horror|Thriller
1994,3.5408734602463605,Poltergeist (1982),Horror|Thriller
1995,2.4925531914893617,Poltergeist II: The Other Side (1986),Horror|Thriller
1996,2.049698795180723,Poltergeist III (1988),Horror|Thriller
1997,3.7304079110012363,"Exorcist, The (1973)",Horror|Mystery
1998,1.8773006134969326,Exorcist II: The Heretic (1977),Horror
1999,2.591803278688525,"Exorcist III, The (1990)",Horror
2000,3.691580118694362,Lethal Weapon (1987),Action|Comedy|Crime|Drama
2001,3.3006602336211275,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama
2002,3.1854990583804144,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama
2003,3.241174725600712,Gremlins (1984),Comedy|Horror
2004,2.736409155937053,Gremlins 2: The New Batch (1990),Comedy|Horror
2005,3.6194662480376767,"Goonies, The (1985)",Action|Adventure|Children|Comedy|Fantasy
2006,3.3235367997990455,"Mask of Zorro, The (1998)",Action|Comedy|Romance
2007,2.7701612903225805,Polish Wedding (1998),Comedy
2008,2.2,"This World, Then the Fireworks (1997)",Crime|Drama|Film-Noir
2009,3.508792965627498,Soylent Green (1973),Drama|Mystery|Sci-Fi|Thriller
2010,3.979579207920792,Metropolis (1927),Drama|Sci-Fi
2011,3.445431684828164,Back to the Future Part II (1989),Adventure|Comedy|Sci-Fi
2012,3.2580077142377997,Back to the Future Part III (1990),Adventure|Comedy|Sci-Fi|Western
2013,3.2854889589905363,"Poseidon Adventure, The (1972)",Action|Adventure|Drama
2014,3.0932971014492754,Freaky Friday (1977),Children|Comedy|Fantasy
2015,3.3556832694763727,"Absent-Minded Professor, The (1961)",Children|Comedy|Fantasy
2016,2.575,"Apple Dumpling Gang Rides Again, The (1979)",Children|Comedy|Western
2017,2.903125,Babes in Toyland (1961),Children|Fantasy|Musical
2018,3.524814976055725,Bambi (1942),Animation|Children|Drama
2019,4.290890570430734,Seven Samurai (Shichinin no samurai) (1954),Action|Adventure|Drama
2020,3.8840361445783134,Dangerous Liaisons (1988),Drama|Romance
2021,3.307820607857672,Dune (1984),Adventure|Sci-Fi
2022,3.6289198606271778,"Last Temptation of Christ, The (1988)",Drama
2023,3.3958198314970836,"Godfather: Part III, The (1990)",Crime|Drama|Mystery|Thriller
2024,3.2801724137931036,"Rapture, The (1991)",Drama|Mystery
2025,3.474264705882353,Lolita (1997),Drama|Romance
2026,2.676470588235294,Disturbing Behavior (1998),Horror|Thriller
2027,2.4983766233766236,Jane Austen's Mafia! (1998),Comedy|Crime
2028,4.068055306159095,Saving Private Ryan (1998),Action|Drama|War
2029,3.5413793103448277,Billy's Hollywood Screen Kiss (1997),Comedy|Romance
2030,3.65,East Palace West Palace (Dong gong xi gong) (1997),Drama
2031,2.643835616438356,"Million Dollar Duck, The (a.k.a. $1,000,000 Duck) (1971)",Children|Comedy
2032,2.9177215189873418,"Barefoot Executive, The (1971)",Children|Comedy
2033,3.1570155902004453,"Black Cauldron, The (1985)",Adventure|Animation|Children|Fantasy
2034,2.8120063191153237,"Black Hole, The (1979)",Children|Sci-Fi
2035,3.186868686868687,Blackbeard's Ghost (1968),Children|Comedy
2036,2.384502923976608,Blank Check (1994),Children|Comedy
2037,3.32,Candleshoe (1977),Adventure|Children|Comedy
2038,2.887608069164265,"Cat from Outer Space, The (1978)",Children|Comedy|Sci-Fi
2039,2.727272727272727,Cheetah (1989),Adventure|Children
2040,2.8775100401606424,"Computer Wore Tennis Shoes, The (1969)",Children|Comedy
2041,2.6811023622047245,Condorman (1981),Action|Adventure|Children|Comedy
2042,2.5648801128349787,D2: The Mighty Ducks (1994),Children|Comedy
2043,3.2729970326409497,Darby O'Gill and the Little People (1959),Adventure|Children|Fantasy
2044,2.545977011494253,"Devil and Max Devlin, The (1981)",Comedy|Fantasy
2045,3.303738317757009,"Far Off Place, A (1993)",Adventure|Children|Drama|Romance
2046,3.4383870967741936,Flight of the Navigator (1986),Adventure|Children|Sci-Fi
2047,2.6744186046511627,"Gnome-Mobile, The (1967)",Adventure|Children|Fantasy|Musical
2048,3.444889779559118,"Great Mouse Detective, The (1986)",Action|Animation|Children|Crime
2049,3.357142857142857,"Happiest Millionaire, The (1967)",Comedy|Musical
2050,2.5559105431309903,Herbie Goes Bananas (1980),Adventure|Children|Comedy
2051,2.642599277978339,Herbie Goes to Monte Carlo (1977),Adventure|Children|Comedy
2052,2.9555236728837877,Hocus Pocus (1993),Children|Comedy|Fantasy|Horror
2053,2.130624092888244,"Honey, I Blew Up the Kid (1992)",Children|Comedy|Sci-Fi
2054,2.7150665871596105,"Honey, I Shrunk the Kids (1989)",Adventure|Children|Comedy|Fantasy|Sci-Fi
2055,2.896551724137931,Hot Lead and Cold Feet (1978),Action|Comedy|Western
2056,3.5104166666666665,In Search of the Castaways (1962),Adventure|Children
2057,3.359090909090909,"Incredible Journey, The (1963)",Adventure|Children
2058,3.581951407635943,"Negotiator, The (1998)",Action|Crime|Drama|Mystery|Thriller
2059,3.1554575523704522,"Parent Trap, The (1998)",Children|Comedy|Romance
2060,3.0982503364737553,BASEketball (1998),Comedy
2061,3.102272727272727,Full Tilt Boogie (1997),Documentary
2062,3.1615384615384614,"Governess, The (1998)",Drama|Romance
2063,3.1363636363636362,"Seventh Heaven (Septième ciel, Le) (1997)",Drama|Romance
2064,3.867410714285714,Roger & Me (1989),Documentary
2065,3.6861924686192467,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Fantasy|Romance
2066,4.173020527859237,Out of the Past (1947),Film-Noir
2067,3.951304347826087,Doctor Zhivago (1965),Drama|Romance|War
2068,3.910839160839161,Fanny and Alexander (Fanny och Alexander) (1982),Drama|Fantasy|Mystery
2069,3.86144578313253,"Trip to Bountiful, The (1985)",Drama
2070,4.001834862385321,Tender Mercies (1983),Drama|Romance|Western
2071,3.8617283950617285,And the Band Played On (1993),Drama
2072,3.0830800405268493,"'burbs, The (1989)",Comedy
2073,3.414285714285714,Fandango (1985),Comedy
2074,3.4242424242424243,"Night Porter, The (Portiere di notte, Il) (1974)",Crime|Drama|Romance
2075,3.817073170731707,Mephisto (1981),Drama|War
2076,3.822787193973635,Blue Velvet (1986),Drama|Mystery|Thriller
2077,3.5319488817891376,"Journey of Natty Gann, The (1985)",Adventure|Children
2078,3.6711259754738017,"Jungle Book, The (1967)",Animation|Children|Comedy|Musical
2079,3.048780487804878,Kidnapped (1960),Adventure|Children|Drama
2080,3.5983284169124876,Lady and the Tramp (1955),Animation|Children|Comedy|Romance
2081,3.505759041695462,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance
2082,2.8948353293413174,"Mighty Ducks, The (1992)",Children|Comedy
2083,3.629092609915809,"Muppet Christmas Carol, The (1992)",Children|Comedy|Musical
2084,3.273026315789474,Newsies (1992),Children|Musical
2085,3.4404965753424657,101 Dalmatians (One Hundred and One Dalmatians) (1961),Adventure|Animation|Children
2086,2.942622950819672,One Magic Christmas (1985),Drama|Fantasy
2087,3.5483490566037736,Peter Pan (1953),Animation|Children|Fantasy|Musical
2088,2.5690127970749543,Popeye (1980),Adventure|Comedy|Musical
2089,3.2945205479452055,"Rescuers Down Under, The (1990)",Adventure|Animation|Children
2090,3.4750889679715304,"Rescuers, The (1977)",Adventure|Animation|Children|Crime|Drama
2091,2.9035812672176307,Return from Witch Mountain (1978),Children|Sci-Fi
2092,2.491119005328597,"Return of Jafar, The (1994)",Adventure|Animation|Children|Fantasy|Musical|Romance
2093,2.9983498349834985,Return to Oz (1985),Adventure|Children|Fantasy
2094,3.078574799433695,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi
2095,2.8254310344827585,"Shaggy D.A., The (1976)",Children|Comedy
2096,3.6017441860465116,Sleeping Beauty (1959),Animation|Children|Musical
2097,3.395408163265306,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
2098,2.903225806451613,Son of Flubber (1963),Children|Comedy
2099,3.59688995215311,Song of the South (1946),Adventure|Animation|Children|Musical
2100,3.2131674587643277,Splash (1984),Comedy|Fantasy|Romance
2101,2.9166666666666665,Squanto: A Warrior's Tale (1994),Adventure|Drama
2102,3.4381578947368423,Steamboat Willie (1928),Animation|Children|Comedy|Musical
2103,3.0,Tall Tale (1995),Adventure|Children|Fantasy|Western
2104,3.18125,Tex (1982),Drama
2105,3.3290993071593533,Tron (1982),Action|Adventure|Sci-Fi
2106,3.320366132723112,Swing Kids (1993),Drama|War
2107,2.4837962962962963,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode) (1998),Horror|Thriller
2108,3.60343992248062,L.A. Story (1991),Comedy|Romance
2109,3.627565298507463,"Jerk, The (1979)",Comedy
2110,3.3213333333333335,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller
2111,3.2357032457496135,"Man with Two Brains, The (1983)",Comedy
2112,3.3871173469387754,Grand Canyon (1991),Crime|Drama
2113,2.0947712418300655,Graveyard Shift (Stephen King's Graveyard Shift) (1990),Horror|Thriller
2114,3.601860920666014,"Outsiders, The (1983)",Drama
2115,3.6730117139334157,Indiana Jones and the Temple of Doom (1984),Action|Adventure|Fantasy
2116,3.2377734877734876,"Lord of the Rings, The (1978)",Adventure|Animation|Children|Fantasy
2117,3.622330097087379,1984 (Nineteen Eighty-Four) (1984),Drama|Sci-Fi
2118,3.653611393692777,"Dead Zone, The (1983)",Thriller
2119,2.3469101123595504,Maximum Overdrive (1986),Horror
2120,2.9560085836909873,Needful Things (1993),Drama|Horror
2121,2.8089285714285714,Cujo (1983),Horror|Thriller
2122,2.642857142857143,Children of the Corn (1984),Horror|Thriller
2123,3.03125,All Dogs Go to Heaven (1989),Animation|Children|Comedy|Drama|Fantasy
2124,3.176794453507341,"Addams Family, The (1991)",Children|Comedy|Fantasy
2125,3.6560071727435743,Ever After: A Cinderella Story (1998),Comedy|Drama|Romance
2126,2.8005162241887906,Snake Eyes (1998),Action|Crime|Mystery|Thriller
2127,2.6666666666666665,"First Love, Last Rites (1997)",Drama|Romance
2128,3.2183098591549295,Safe Men (1998),Comedy
2129,3.4411764705882355,"Saltmen of Tibet, The (Salzmänner von Tibet, Die) (1997)",Documentary
2130,3.7817460317460316,Atlantic City (1980),Crime|Drama|Romance
2131,3.99,Autumn Sonata (Höstsonaten) (1978),Drama
2132,4.044831223628692,Who's Afraid of Virginia Woolf? (1966),Drama
2133,3.264769452449568,Adventures in Babysitting (1987),Adventure|Comedy
2134,3.306662870159453,Weird Science (1985),Comedy|Fantasy|Sci-Fi
2135,2.9857571214392804,Doctor Dolittle (1967),Adventure|Children|Musical
2136,2.869879518072289,"Nutty Professor, The (1963)",Comedy|Sci-Fi
2137,3.551605504587156,Charlotte's Web (1973),Animation|Children
2138,3.6943793911007026,Watership Down (1978),Adventure|Animation|Children|Drama|Fantasy
2139,3.7460881934566146,"Secret of NIMH, The (1982)",Adventure|Animation|Children|Drama
2140,3.591004623791509,"Dark Crystal, The (1982)",Adventure|Fantasy
2141,3.3197254335260116,"American Tail, An (1986)",Adventure|Animation|Children|Comedy
2142,2.9674074074074075,"American Tail: Fievel Goes West, An (1991)",Adventure|Animation|Children|Musical|Western
2143,3.3089171974522293,Legend (1985),Adventure|Fantasy|Romance
2144,3.6251962323390896,Sixteen Candles (1984),Comedy|Romance
2145,3.367489520260829,Pretty in Pink (1986),Comedy|Drama|Romance
2146,3.1904761904761907,St. Elmo's Fire (1985),Drama|Romance
2147,2.5710659898477157,"Clan of the Cave Bear, The (1986)",Adventure|Drama|Fantasy
2148,2.985207100591716,House (1986),Comedy|Fantasy|Horror
2149,2.24,House II: The Second Story (1987),Comedy|Fantasy|Horror
2150,3.6766555678875323,"Gods Must Be Crazy, The (1980)",Adventure|Comedy
2151,3.0848303393213574,"Gods Must Be Crazy II, The (1989)",Comedy
2152,2.0636363636363635,Air Bud: Golden Receiver (1998),Children|Comedy
2153,2.0619047619047617,"Avengers, The (1998)",Action|Adventure
2154,2.763888888888889,How Stella Got Her Groove Back (1998),Drama|Romance
2155,3.421146953405018,"Slums of Beverly Hills, The (1998)",Comedy|Drama
2156,3.1666666666666665,"Best Man, The (Testimone dello sposo, Il) (1998)",Comedy|Drama|Romance
2157,3.411764705882353,"Chambermaid on the Titanic, The (Femme de chambre du Titanic, La) (1998)",Romance
2158,2.858490566037736,"Henry: Portrait of a Serial Killer, Part 2 (1998)",Crime|Horror
2159,3.4296536796536796,Henry: Portrait of a Serial Killer (1986),Crime|Horror|Thriller
2160,3.7460456942003515,Rosemary's Baby (1968),Drama|Horror|Thriller
2161,3.4778922872340425,"NeverEnding Story, The (1984)",Adventure|Children|Fantasy
2162,2.3887973640856672,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
2163,2.5126582278481013,Attack of the Killer Tomatoes! (1978),Comedy|Horror
2164,2.1933333333333334,Surf Nazis Must Die (1987),Action|Comedy|Drama|Horror
2165,3.212280701754386,Your Friends and Neighbors (1998),Comedy|Drama
2166,3.552721088435374,Return to Paradise (1998),Crime|Drama|Romance|Thriller
2167,3.3677025849549813,Blade (1998),Action|Horror|Thriller
2168,2.9452054794520546,Dance with Me (1998),Drama|Romance
2169,2.6882716049382718,Dead Man on Campus (1998),Comedy
2170,2.6966911764705883,Wrongfully Accused (1998),Action|Comedy
2171,3.6653005464480874,Next Stop Wonderland (1998),Comedy|Drama|Romance
2172,3.257142857142857,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",Comedy|Drama
2173,3.563265306122449,"Navigator: A Mediaeval Odyssey, The (1988)",Adventure|Fantasy|Sci-Fi
2174,3.473400729201193,Beetlejuice (1988),Comedy|Fantasy
2175,3.361111111111111,Déjà Vu (1997),Drama|Romance
2176,3.9601406799531067,Rope (1948),Crime|Drama|Thriller
2177,3.2766497461928936,Family Plot (1976),Comedy|Thriller
2178,3.617737003058104,Frenzy (1972),Thriller
2179,3.0450819672131146,Topaz (1969),Thriller
2180,3.3633879781420766,Torn Curtain (1966),Thriller
2181,3.5465465465465464,Marnie (1964),Drama|Mystery|Romance|Thriller
2182,3.6958333333333333,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller
2183,3.8984263233190273,"Man Who Knew Too Much, The (1956)",Adventure|Drama|Mystery|Thriller
2184,3.6578947368421053,"Trouble with Harry, The (1955)",Comedy|Mystery
2185,3.6569767441860463,I Confess (1953),Thriller
2186,4.147255689424364,Strangers on a Train (1951),Crime|Drama|Film-Noir|Thriller
2187,3.4855072463768115,Stage Fright (1950),Mystery|Romance|Thriller
2188,2.7880690737833596,54 (1998),Drama
2189,3.2452830188679247,I Married A Strange Person! (1997),Animation|Comedy|Fantasy|Sci-Fi
2190,2.8,Why Do Fools Fall In Love? (1998),Drama
2191,3.2142857142857144,"Merry War, A (1997)",Comedy
2192,3.2941176470588234,See the Sea (1997),Thriller
2193,3.43672236046925,Willow (1988),Action|Adventure|Fantasy
2194,3.869138959931799,"Untouchables, The (1987)",Action|Crime|Drama
2195,3.0,Dirty Work (1998),Comedy
2196,2.127450980392157,Knock Off (1998),Action
2197,3.53125,Firelight (1997),Drama
2198,3.5789473684210527,Modulations (1998),Documentary
2199,2.8863636363636362,Phoenix (1998),Crime|Drama
2200,2.772727272727273,Under Capricorn (1949),Drama
2201,3.142857142857143,"Paradine Case, The (1947)",Drama
2202,3.918859649122807,Lifeboat (1944),Drama|War
2203,4.183333333333334,Shadow of a Doubt (1943),Crime|Drama|Thriller
2204,3.739130434782609,Saboteur (1942),Mystery|Thriller
2205,3.407608695652174,Mr. & Mrs. Smith (1941),Comedy|Romance
2206,3.9456521739130435,Suspicion (1941),Film-Noir|Mystery|Thriller
2207,2.7857142857142856,Jamaica Inn (1939),Drama
2208,4.060675883256528,"Lady Vanishes, The (1938)",Drama|Mystery|Thriller
2209,3.40625,Young and Innocent (1937),Crime|Thriller
2210,3.733974358974359,Sabotage (1936),Thriller
2211,3.560810810810811,Secret Agent (1936),Thriller
2212,3.839142091152815,"Man Who Knew Too Much, The (1934)",Drama|Thriller
2213,2.125,Waltzes from Vienna (1933),Comedy|Musical
2214,2.727272727272727,Number Seventeen (a.k.a. Number 17) (1932),Thriller
2215,3.3043478260869565,Rich and Strange (1931),Comedy|Romance
2216,2.5384615384615383,"Skin Game, The (1931)",Drama
2217,1.75,Elstree Calling (1930),Comedy|Musical
2218,2.7333333333333334,Juno and the Paycock (1930),Drama
2219,3.1447368421052633,Murder! (1930),Mystery|Thriller
2220,2.75,"Manxman, The (1929)",Drama
2221,3.6862745098039214,Blackmail (1929),Drama|Thriller
2222,1.6666666666666667,Champagne (1928),Comedy
2223,2.8666666666666667,"Farmer's Wife, The (1928)",Comedy
2224,2.0,Downhill (1927),Drama
2225,2.875,Easy Virtue (1928),Drama
2226,3.0892857142857144,"Ring, The (1927)",Drama
2227,3.739130434782609,"Lodger: A Story of the London Fog, The (1927)",Crime|Drama|Thriller
2229,2.25,"Pleasure Garden, The (1925)",Drama
2230,1.5,Always Tell Your Wife (1914),Comedy
2231,3.716463414634146,Rounders (1998),Drama
2232,3.57088122605364,Cube (1997),Horror|Mystery|Sci-Fi|Thriller
2233,2.8,Digging to China (1998),Drama
2234,2.772727272727273,Let's Talk About Sex (1998),Drama
2235,2.0,One Man's Hero (1999),Drama|War
2236,3.4529837251356237,Simon Birch (1998),Drama
2237,3.675925925925926,Without Limits (1998),Drama
2238,3.953488372093023,Seven Beauties (Pasqualino Settebellezze) (1976),Comedy|Drama
2239,3.7,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama
2240,3.4015151515151514,My Bodyguard (1980),Drama
2241,2.7878048780487803,Class (1983),Comedy
2242,2.3,"Grandview, U.S.A. (1984)",Drama
2243,3.6640449438202247,Broadcast News (1987),Comedy|Drama|Romance
2244,2.0476190476190474,"Allnighter, The (1987)",Comedy|Romance
2245,3.36624649859944,Working Girl (1988),Comedy|Drama|Romance
2246,2.2916666666666665,Stars and Bars (1988),Action|Comedy|Romance
2247,3.1110260336906586,Married to the Mob (1988),Comedy
2248,3.8805261234928756,Say Anything... (1989),Comedy|Drama|Romance
2249,3.1542649727767693,My Blue Heaven (1990),Comedy
2250,3.2131782945736433,Men Don't Leave (1990),Drama
2251,2.5,"Cabinet of Dr. Ramirez, The (1991)",Comedy
2252,3.0322916666666666,Hero (1992),Comedy|Drama
2253,2.6792792792792794,Toys (1992),Comedy|Fantasy
2254,3.5,Choices (1981),Drama
2255,2.7192307692307693,Young Doctors in Love (1982),Comedy
2256,2.5609756097560976,Parasite (1982),Horror|Sci-Fi
2257,2.757575757575758,No Small Affair (1984),Comedy|Romance
2258,1.7666666666666666,"Master, The (1984)",Action
2259,2.6531322505800463,Blame It on Rio (1984),Comedy|Romance
2260,2.4146341463414633,Wisdom (1986),Crime|Drama
2261,3.31651376146789,One Crazy Summer (1986),Comedy
2262,3.0833333333333335,About Last Night... (1986),Comedy|Drama|Romance
2263,3.0400943396226414,"Seventh Sign, The (1988)",Drama|Fantasy|Thriller
2264,2.717277486910995,We're No Angels (1989),Comedy|Crime
2265,1.9615384615384615,Nothing But Trouble (1991),Adventure|Comedy
2266,2.872031662269129,"Butcher's Wife, The (1991)",Comedy|Romance
2267,3.053691275167785,Mortal Thoughts (1991),Mystery|Thriller
2268,3.806140160555435,"Few Good Men, A (1992)",Crime|Drama|Thriller
2269,2.789855072463768,Indecent Proposal (1993),Drama|Romance
2270,2.388888888888889,"Century of Cinema, A (1994)",Documentary
2271,3.206081081081081,Permanent Midnight (1998),Drama
2272,3.469924812030075,One True Thing (1998),Drama
2273,3.4037606837606837,Rush Hour (1998),Action|Comedy|Crime|Thriller
2274,4.0,Lilian's Story (1995),Drama
2275,3.3697916666666665,Six-String Samurai (1998),Action|Adventure|Sci-Fi
2276,3.4911504424778763,"Soldier's Daughter Never Cries, A (1998)",Drama
2277,3.0,Somewhere in the City (1998),Comedy|Drama
2278,3.5646999664767014,Ronin (1998),Action|Crime|Thriller
2279,2.651209677419355,Urban Legend (1998),Horror|Thriller
2280,3.3055555555555554,Clay Pigeons (1998),Crime
2281,2.98,Monument Ave. (1998),Action|Crime|Drama
2282,3.440868263473054,Pecker (1998),Comedy|Drama
2283,3.286206896551724,"Sheltering Sky, The (1990)",Drama
2284,3.711340206185567,Bandit Queen (1994),Drama
2285,3.767379679144385,If.... (1968),Drama
2286,2.5654761904761907,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy
2287,3.4888641425389757,Them! (1954),Horror|Sci-Fi|Thriller
2288,3.791699449252557,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller
2289,3.9557867360208063,"Player, The (1992)",Comedy|Crime|Drama
2290,3.541946308724832,Stardust Memories (1980),Comedy|Drama
2291,3.7314036725801434,Edward Scissorhands (1990),Drama|Fantasy|Romance
2292,3.0408163265306123,Overnight Delivery (1998),Comedy|Romance
2293,3.4038461538461537,Shadrach (1998),Drama
2294,3.298952193844139,Antz (1998),Adventure|Animation|Children|Comedy|Fantasy
2295,3.4805194805194803,"Impostors, The (1998)",Comedy
2296,2.7504065040650407,"Night at the Roxbury, A (1998)",Comedy
2297,3.297113752122241,What Dreams May Come (1998),Adventure|Drama|Fantasy|Romance
2298,2.3444444444444446,Strangeland (1998),Thriller
2299,3.1,"Battle of the Sexes, The (1959)",Comedy
2300,3.891293279022403,"Producers, The (1968)",Comedy
2301,3.5495011511895624,History of the World: Part I (1981),Comedy|Musical
2302,3.5904230038022815,My Cousin Vinny (1992),Comedy
2303,3.9742268041237114,Nashville (1975),Drama|Musical
2304,3.1527777777777777,Love Is the Devil (1998),Drama
2305,3.7777777777777777,Slam (1998),Drama
2306,2.486842105263158,Holy Man (1998),Comedy
2307,2.675438596491228,One Tough Cop (1998),Action|Crime
2308,2.3461538461538463,Detroit 9000 (1973),Action|Crime
2309,3.3333333333333335,"Inheritors, The (Siebtelbauern, Die) (1998)",Drama|Mystery
2310,3.6456834532374103,"Mighty, The (1998)",Drama
2311,3.392542101042502,2010: The Year We Make Contact (1984),Sci-Fi
2312,3.7184115523465704,Children of a Lesser God (1986),Drama
2313,3.9160975609756097,"Elephant Man, The (1980)",Drama
2314,2.782122905027933,Beloved (1998),Drama
2315,2.1017274472168905,Bride of Chucky (Child's Play 4) (1998),Comedy|Horror|Thriller
2316,3.0946666666666665,Practical Magic (1998),Drama|Fantasy|Mystery|Romance
2317,2.4,"Alarmist, The (a.k.a. Life During Wartime) (1997)",Comedy
2318,3.8566066066066065,Happiness (1998),Comedy|Drama
2319,2.5,Reach the Rock (1998),Comedy|Drama
2320,3.111,Apt Pupil (1998),Drama|Thriller
2321,3.582440331222601,Pleasantville (1998),Comedy|Drama|Fantasy
2322,2.831864904552129,Soldier (1998),Action|Sci-Fi|War
2323,3.557142857142857,"Cruise, The (1998)",Documentary
